date,state,positive,recovered,death,positiveIncrease,deathIncrease,recoveredIncrease,population
20200407,NY,138863.0,14590.0,5489.0,8174.0,731.0,1224.0,19453561.0
20200408,NY,149316.0,16353.0,6268.0,10453.0,779.0,1763.0,19453561.0
20200409,NY,159937.0,18297.0,7067.0,10621.0,799.0,1944.0,19453561.0
20200410,NY,170512.0,20249.0,7844.0,10575.0,777.0,1952.0,19453561.0
20200411,NY,180458.0,22025.0,8627.0,9946.0,783.0,1776.0,19453561.0
20200412,NY,188694.0,23887.0,9385.0,8236.0,758.0,1862.0,19453561.0
20200413,NY,195031.0,23887.0,10056.0,6337.0,671.0,0.0,19453561.0
20200414,NY,202208.0,23887.0,10834.0,7177.0,778.0,0.0,19453561.0
20200415,NY,213779.0,23887.0,11586.0,11571.0,752.0,0.0,19453561.0
20200416,NY,222284.0,23887.0,12192.0,8505.0,606.0,0.0,19453561.0
20200417,NY,229642.0,23887.0,12822.0,7358.0,630.0,0.0,19453561.0
20200418,NY,236732.0,23887.0,13362.0,7090.0,540.0,0.0,19453561.0
20200419,NY,242786.0,23887.0,13869.0,6054.0,507.0,0.0,19453561.0
20200311,DE,1.0,0.0,0.0,1.0,0.0,0.0,973764.0
20200312,DE,4.0,0.0,0.0,3.0,0.0,0.0,973764.0
20200313,DE,4.0,0.0,0.0,0.0,0.0,0.0,973764.0
20200314,DE,6.0,0.0,0.0,2.0,0.0,0.0,973764.0
20200315,DE,6.0,0.0,0.0,0.0,0.0,0.0,973764.0
20200316,DE,8.0,0.0,0.0,2.0,0.0,0.0,973764.0
20200317,DE,16.0,0.0,0.0,8.0,0.0,0.0,973764.0
20200318,DE,25.0,0.0,0.0,9.0,0.0,0.0,973764.0
20200319,DE,30.0,0.0,0.0,5.0,0.0,0.0,973764.0
20200320,DE,38.0,0.0,0.0,8.0,0.0,0.0,973764.0
20200321,DE,45.0,0.0,0.0,7.0,0.0,0.0,973764.0
20200322,DE,56.0,0.0,0.0,11.0,0.0,0.0,973764.0
20200323,DE,68.0,0.0,0.0,12.0,0.0,0.0,973764.0
20200324,DE,91.0,0.0,0.0,23.0,0.0,0.0,973764.0
20200325,DE,115.0,0.0,0.0,24.0,0.0,0.0,973764.0
20200326,DE,130.0,4.0,1.0,15.0,1.0,4.0,973764.0
20200327,DE,163.0,9.0,2.0,33.0,1.0,5.0,973764.0
20200328,DE,214.0,9.0,3.0,51.0,1.0,0.0,973764.0
20200329,DE,232.0,9.0,6.0,18.0,3.0,0.0,973764.0
20200330,DE,264.0,9.0,6.0,32.0,0.0,0.0,973764.0
20200331,DE,319.0,22.0,10.0,55.0,4.0,13.0,973764.0
20200401,DE,368.0,49.0,11.0,49.0,1.0,27.0,973764.0
20200402,DE,393.0,49.0,12.0,25.0,1.0,0.0,973764.0
20200403,DE,450.0,71.0,14.0,57.0,2.0,22.0,973764.0
20200404,DE,593.0,71.0,14.0,143.0,0.0,0.0,973764.0
20200405,DE,673.0,71.0,14.0,80.0,0.0,0.0,973764.0
20200406,DE,673.0,71.0,14.0,0.0,0.0,0.0,973764.0
20200407,DE,928.0,144.0,16.0,255.0,2.0,73.0,973764.0
20200408,DE,928.0,144.0,16.0,0.0,0.0,0.0,973764.0
20200409,DE,1207.0,173.0,23.0,279.0,7.0,29.0,973764.0
20200410,DE,1326.0,177.0,23.0,119.0,0.0,4.0,973764.0
20200411,DE,1479.0,191.0,33.0,153.0,10.0,14.0,973764.0
20200412,DE,1479.0,191.0,33.0,0.0,0.0,0.0,973764.0
20200413,DE,1625.0,213.0,35.0,146.0,2.0,22.0,973764.0
20200414,DE,1761.0,277.0,41.0,136.0,6.0,64.0,973764.0
20200415,DE,2014.0,354.0,46.0,253.0,5.0,77.0,973764.0
20200416,DE,2075.0,378.0,52.0,61.0,6.0,24.0,973764.0
20200417,DE,2323.0,423.0,61.0,248.0,9.0,45.0,973764.0
20200418,DE,2323.0,423.0,61.0,0.0,0.0,0.0,973764.0
20200419,DE,2538.0,466.0,67.0,215.0,6.0,43.0,973764.0
20200308,CT,1.0,0.0,0.0,1.0,0.0,0.0,3565287.0
20200309,CT,1.0,0.0,0.0,0.0,0.0,0.0,3565287.0
20200310,CT,2.0,0.0,0.0,1.0,0.0,0.0,3565287.0
20200311,CT,3.0,0.0,0.0,1.0,0.0,0.0,3565287.0
20200312,CT,6.0,0.0,0.0,3.0,0.0,0.0,3565287.0
20200313,CT,6.0,0.0,0.0,0.0,0.0,0.0,3565287.0
20200314,CT,11.0,0.0,0.0,5.0,0.0,0.0,3565287.0
20200315,CT,20.0,0.0,0.0,9.0,0.0,0.0,3565287.0
20200316,CT,26.0,0.0,0.0,6.0,0.0,0.0,3565287.0
20200317,CT,41.0,0.0,0.0,15.0,0.0,0.0,3565287.0
20200318,CT,68.0,0.0,0.0,27.0,0.0,0.0,3565287.0
20200319,CT,96.0,0.0,1.0,28.0,1.0,0.0,3565287.0
20200320,CT,194.0,0.0,3.0,98.0,2.0,0.0,3565287.0
20200321,CT,194.0,0.0,4.0,0.0,1.0,0.0,3565287.0
20200322,CT,223.0,0.0,5.0,29.0,1.0,0.0,3565287.0
20200323,CT,415.0,0.0,10.0,192.0,5.0,0.0,3565287.0
20200324,CT,618.0,0.0,12.0,203.0,2.0,0.0,3565287.0
20200325,CT,875.0,0.0,19.0,257.0,7.0,0.0,3565287.0
20200326,CT,1012.0,0.0,21.0,137.0,2.0,0.0,3565287.0
20200327,CT,1291.0,0.0,27.0,279.0,6.0,0.0,3565287.0
20200328,CT,1291.0,0.0,27.0,0.0,0.0,0.0,3565287.0
20200329,CT,1993.0,0.0,34.0,702.0,7.0,0.0,3565287.0
20200330,CT,2571.0,0.0,36.0,578.0,2.0,0.0,3565287.0
20200331,CT,3128.0,0.0,69.0,557.0,33.0,0.0,3565287.0
20200401,CT,3557.0,0.0,85.0,429.0,16.0,0.0,3565287.0
20200402,CT,3824.0,0.0,112.0,267.0,27.0,0.0,3565287.0
20200403,CT,4914.0,0.0,131.0,1090.0,19.0,0.0,3565287.0
20200404,CT,5276.0,0.0,165.0,362.0,34.0,0.0,3565287.0
20200405,CT,5675.0,0.0,189.0,399.0,24.0,0.0,3565287.0
20200406,CT,6906.0,0.0,206.0,1231.0,17.0,0.0,3565287.0
20200407,CT,7781.0,0.0,277.0,875.0,71.0,0.0,3565287.0
20200408,CT,7781.0,0.0,277.0,0.0,0.0,0.0,3565287.0
20200409,CT,9784.0,0.0,380.0,2003.0,103.0,0.0,3565287.0
20200410,CT,10538.0,0.0,448.0,754.0,68.0,0.0,3565287.0
20200411,CT,11510.0,0.0,494.0,972.0,46.0,0.0,3565287.0
20200412,CT,12035.0,0.0,554.0,525.0,60.0,0.0,3565287.0
20200413,CT,13381.0,0.0,602.0,1346.0,48.0,0.0,3565287.0
20200414,CT,13989.0,0.0,671.0,608.0,69.0,0.0,3565287.0
20200415,CT,14755.0,0.0,868.0,766.0,197.0,0.0,3565287.0
20200416,CT,15884.0,0.0,971.0,1129.0,103.0,0.0,3565287.0
20200417,CT,16809.0,0.0,1036.0,925.0,65.0,0.0,3565287.0
20200418,CT,16809.0,0.0,1036.0,0.0,0.0,0.0,3565287.0
20200419,CT,17550.0,0.0,1086.0,741.0,50.0,0.0,3565287.0
20200312,MT,1.0,0.0,0.0,1.0,0.0,0.0,1068778.0
20200313,MT,1.0,0.0,0.0,0.0,0.0,0.0,1068778.0
20200314,MT,5.0,0.0,0.0,4.0,0.0,0.0,1068778.0
20200315,MT,7.0,0.0,0.0,2.0,0.0,0.0,1068778.0
20200316,MT,7.0,0.0,0.0,0.0,0.0,0.0,1068778.0
20200317,MT,8.0,0.0,0.0,1.0,0.0,0.0,1068778.0
20200318,MT,10.0,0.0,0.0,2.0,0.0,0.0,1068778.0
20200319,MT,12.0,0.0,0.0,2.0,0.0,0.0,1068778.0
20200320,MT,16.0,0.0,0.0,4.0,0.0,0.0,1068778.0
20200321,MT,20.0,0.0,0.0,4.0,0.0,0.0,1068778.0
20200322,MT,31.0,0.0,0.0,11.0,0.0,0.0,1068778.0
20200323,MT,34.0,0.0,0.0,3.0,0.0,0.0,1068778.0
20200324,MT,46.0,0.0,0.0,12.0,0.0,0.0,1068778.0
20200325,MT,53.0,0.0,0.0,7.0,0.0,0.0,1068778.0
20200326,MT,71.0,0.0,0.0,18.0,0.0,0.0,1068778.0
20200327,MT,108.0,0.0,0.0,37.0,0.0,0.0,1068778.0
20200328,MT,129.0,0.0,1.0,21.0,1.0,0.0,1068778.0
20200329,MT,154.0,0.0,1.0,25.0,0.0,0.0,1068778.0
20200330,MT,171.0,0.0,4.0,17.0,3.0,0.0,1068778.0
20200331,MT,184.0,0.0,4.0,13.0,0.0,0.0,1068778.0
20200401,MT,208.0,0.0,5.0,24.0,1.0,0.0,1068778.0
20200402,MT,227.0,0.0,5.0,19.0,0.0,0.0,1068778.0
20200403,MT,243.0,0.0,5.0,16.0,0.0,0.0,1068778.0
20200404,MT,265.0,0.0,5.0,22.0,0.0,0.0,1068778.0
20200405,MT,286.0,0.0,6.0,21.0,1.0,0.0,1068778.0
20200406,MT,299.0,0.0,6.0,13.0,0.0,0.0,1068778.0
20200407,MT,319.0,0.0,6.0,20.0,0.0,0.0,1068778.0
20200408,MT,332.0,135.0,6.0,13.0,0.0,135.0,1068778.0
20200409,MT,354.0,157.0,6.0,22.0,0.0,22.0,1068778.0
20200410,MT,365.0,165.0,6.0,11.0,0.0,8.0,1068778.0
20200411,MT,377.0,169.0,6.0,12.0,0.0,4.0,1068778.0
20200412,MT,387.0,169.0,6.0,10.0,0.0,0.0,1068778.0
20200413,MT,394.0,171.0,7.0,7.0,1.0,2.0,1068778.0
20200414,MT,399.0,197.0,7.0,5.0,0.0,26.0,1068778.0
20200415,MT,404.0,209.0,7.0,5.0,0.0,12.0,1068778.0
20200416,MT,415.0,218.0,7.0,11.0,0.0,9.0,1068778.0
20200417,MT,422.0,233.0,8.0,7.0,1.0,15.0,1068778.0
20200418,MT,426.0,234.0,10.0,4.0,2.0,1.0,1068778.0
20200419,MT,433.0,243.0,10.0,7.0,0.0,9.0,1068778.0
20200314,ID,2.0,0.0,0.0,2.0,0.0,0.0,1787065.0
20200315,ID,5.0,0.0,0.0,3.0,0.0,0.0,1787065.0
20200316,ID,5.0,0.0,0.0,0.0,0.0,0.0,1787065.0
20200317,ID,7.0,0.0,0.0,2.0,0.0,0.0,1787065.0
20200318,ID,9.0,0.0,0.0,2.0,0.0,0.0,1787065.0
20200319,ID,11.0,0.0,0.0,2.0,0.0,0.0,1787065.0
20200320,ID,23.0,0.0,0.0,12.0,0.0,0.0,1787065.0
20200321,ID,31.0,0.0,0.0,8.0,0.0,0.0,1787065.0
20200322,ID,42.0,0.0,0.0,11.0,0.0,0.0,1787065.0
20200323,ID,47.0,0.0,0.0,5.0,0.0,0.0,1787065.0
20200324,ID,50.0,0.0,0.0,3.0,0.0,0.0,1787065.0
20200325,ID,73.0,0.0,0.0,23.0,0.0,0.0,1787065.0
20200326,ID,123.0,0.0,0.0,50.0,0.0,0.0,1787065.0
20200327,ID,189.0,0.0,3.0,66.0,3.0,0.0,1787065.0
20200328,ID,230.0,0.0,4.0,41.0,1.0,0.0,1787065.0
20200329,ID,261.0,0.0,5.0,31.0,1.0,0.0,1787065.0
20200330,ID,310.0,0.0,6.0,49.0,1.0,0.0,1787065.0
20200331,ID,415.0,0.0,7.0,105.0,1.0,0.0,1787065.0
20200401,ID,525.0,0.0,9.0,110.0,2.0,0.0,1787065.0
20200402,ID,669.0,0.0,9.0,144.0,0.0,0.0,1787065.0
20200403,ID,891.0,0.0,9.0,222.0,0.0,0.0,1787065.0
20200404,ID,1013.0,0.0,10.0,122.0,1.0,0.0,1787065.0
20200405,ID,1077.0,0.0,10.0,64.0,0.0,0.0,1787065.0
20200406,ID,1101.0,0.0,10.0,24.0,0.0,0.0,1787065.0
20200407,ID,1170.0,0.0,13.0,69.0,3.0,0.0,1787065.0
20200408,ID,1210.0,0.0,15.0,40.0,2.0,0.0,1787065.0
20200409,ID,1232.0,0.0,18.0,22.0,3.0,0.0,1787065.0
20200410,ID,1353.0,0.0,24.0,121.0,6.0,0.0,1787065.0
20200411,ID,1396.0,0.0,25.0,43.0,1.0,0.0,1787065.0
20200412,ID,1407.0,0.0,27.0,11.0,2.0,0.0,1787065.0
20200413,ID,1426.0,0.0,27.0,19.0,0.0,0.0,1787065.0
20200414,ID,1453.0,0.0,33.0,27.0,6.0,0.0,1787065.0
20200415,ID,1464.0,0.0,39.0,11.0,6.0,0.0,1787065.0
20200416,ID,1587.0,0.0,41.0,123.0,2.0,0.0,1787065.0
20200417,ID,1609.0,390.0,41.0,22.0,0.0,390.0,1787065.0
20200418,ID,1655.0,453.0,43.0,46.0,2.0,63.0,1787065.0
20200419,ID,1668.0,520.0,44.0,13.0,1.0,67.0,1787065.0
20200312,WY,1.0,0.0,0.0,1.0,0.0,0.0,578759.0
20200313,WY,1.0,0.0,0.0,0.0,0.0,0.0,578759.0
20200314,WY,2.0,0.0,0.0,1.0,0.0,0.0,578759.0
20200315,WY,3.0,0.0,0.0,1.0,0.0,0.0,578759.0
20200316,WY,3.0,0.0,0.0,0.0,0.0,0.0,578759.0
20200317,WY,10.0,0.0,0.0,7.0,0.0,0.0,578759.0
20200318,WY,15.0,0.0,0.0,5.0,0.0,0.0,578759.0
20200319,WY,18.0,0.0,0.0,3.0,0.0,0.0,578759.0
20200320,WY,19.0,0.0,0.0,1.0,0.0,0.0,578759.0
20200321,WY,23.0,0.0,0.0,4.0,0.0,0.0,578759.0
20200322,WY,24.0,0.0,0.0,1.0,0.0,0.0,578759.0
20200323,WY,26.0,0.0,0.0,2.0,0.0,0.0,578759.0
20200324,WY,29.0,0.0,0.0,3.0,0.0,0.0,578759.0
20200325,WY,44.0,7.0,0.0,15.0,0.0,7.0,578759.0
20200326,WY,53.0,12.0,0.0,9.0,0.0,5.0,578759.0
20200327,WY,70.0,17.0,0.0,17.0,0.0,5.0,578759.0
20200328,WY,82.0,18.0,0.0,12.0,0.0,1.0,578759.0
20200329,WY,86.0,20.0,0.0,4.0,0.0,2.0,578759.0
20200330,WY,94.0,24.0,0.0,8.0,0.0,4.0,578759.0
20200331,WY,109.0,26.0,0.0,15.0,0.0,2.0,578759.0
20200401,WY,130.0,31.0,0.0,21.0,0.0,5.0,578759.0
20200402,WY,150.0,31.0,0.0,20.0,0.0,0.0,578759.0
20200403,WY,162.0,37.0,0.0,12.0,0.0,6.0,578759.0
20200404,WY,187.0,49.0,0.0,25.0,0.0,12.0,578759.0
20200405,WY,197.0,50.0,0.0,10.0,0.0,1.0,578759.0
20200406,WY,210.0,52.0,0.0,13.0,0.0,2.0,578759.0
20200407,WY,216.0,62.0,0.0,6.0,0.0,10.0,578759.0
20200408,WY,221.0,62.0,0.0,5.0,0.0,0.0,578759.0
20200409,WY,230.0,94.0,0.0,9.0,0.0,32.0,578759.0
20200410,WY,253.0,105.0,0.0,23.0,0.0,11.0,578759.0
20200411,WY,261.0,129.0,0.0,8.0,0.0,24.0,578759.0
20200412,WY,261.0,137.0,0.0,0.0,0.0,8.0,578759.0
20200413,WY,275.0,138.0,1.0,14.0,1.0,1.0,578759.0
20200414,WY,275.0,138.0,1.0,0.0,0.0,0.0,578759.0
20200415,WY,287.0,143.0,2.0,12.0,1.0,5.0,578759.0
20200416,WY,296.0,148.0,2.0,9.0,0.0,5.0,578759.0
20200417,WY,296.0,148.0,2.0,0.0,0.0,0.0,578759.0
20200418,WY,305.0,206.0,2.0,9.0,0.0,58.0,578759.0
20200419,WY,309.0,227.0,2.0,4.0,0.0,21.0,578759.0
20200304,MA,2.0,0.0,0.0,0.0,0.0,0.0,6892503.0
20200305,MA,2.0,0.0,0.0,0.0,0.0,0.0,6892503.0
20200306,MA,8.0,0.0,0.0,6.0,0.0,0.0,6892503.0
20200307,MA,13.0,0.0,0.0,5.0,0.0,0.0,6892503.0
20200308,MA,13.0,0.0,0.0,0.0,0.0,0.0,6892503.0
20200309,MA,41.0,0.0,0.0,28.0,0.0,0.0,6892503.0
20200310,MA,92.0,0.0,0.0,51.0,0.0,0.0,6892503.0
20200311,MA,92.0,0.0,0.0,0.0,0.0,0.0,6892503.0
20200312,MA,95.0,0.0,0.0,3.0,0.0,0.0,6892503.0
20200313,MA,123.0,0.0,0.0,28.0,0.0,0.0,6892503.0
20200314,MA,138.0,0.0,0.0,15.0,0.0,0.0,6892503.0
20200315,MA,138.0,0.0,0.0,0.0,0.0,0.0,6892503.0
20200316,MA,164.0,0.0,0.0,26.0,0.0,0.0,6892503.0
20200317,MA,218.0,0.0,0.0,54.0,0.0,0.0,6892503.0
20200318,MA,256.0,0.0,0.0,38.0,0.0,0.0,6892503.0
20200319,MA,328.0,0.0,0.0,72.0,0.0,0.0,6892503.0
20200320,MA,413.0,0.0,1.0,85.0,1.0,0.0,6892503.0
20200321,MA,525.0,0.0,1.0,112.0,0.0,0.0,6892503.0
20200322,MA,646.0,0.0,5.0,121.0,4.0,0.0,6892503.0
20200323,MA,777.0,0.0,9.0,131.0,4.0,0.0,6892503.0
20200324,MA,1159.0,0.0,11.0,382.0,2.0,0.0,6892503.0
20200325,MA,1838.0,0.0,15.0,679.0,4.0,0.0,6892503.0
20200326,MA,2417.0,0.0,25.0,579.0,10.0,0.0,6892503.0
20200327,MA,3240.0,0.0,35.0,823.0,10.0,0.0,6892503.0
20200328,MA,4257.0,0.0,44.0,1017.0,9.0,0.0,6892503.0
20200329,MA,4955.0,0.0,48.0,698.0,4.0,0.0,6892503.0
20200330,MA,5752.0,0.0,56.0,797.0,8.0,0.0,6892503.0
20200331,MA,6620.0,0.0,89.0,868.0,33.0,0.0,6892503.0
20200401,MA,7738.0,0.0,122.0,1118.0,33.0,0.0,6892503.0
20200402,MA,8966.0,0.0,154.0,1228.0,32.0,0.0,6892503.0
20200403,MA,10402.0,0.0,192.0,1436.0,38.0,0.0,6892503.0
20200404,MA,11736.0,0.0,216.0,1334.0,24.0,0.0,6892503.0
20200405,MA,12500.0,0.0,231.0,764.0,15.0,0.0,6892503.0
20200406,MA,13837.0,0.0,260.0,1337.0,29.0,0.0,6892503.0
20200407,MA,15202.0,0.0,356.0,1365.0,96.0,0.0,6892503.0
20200408,MA,16790.0,0.0,433.0,1588.0,77.0,0.0,6892503.0
20200409,MA,18941.0,0.0,503.0,2151.0,70.0,0.0,6892503.0
20200410,MA,20974.0,0.0,599.0,2033.0,96.0,0.0,6892503.0
20200411,MA,22860.0,0.0,686.0,1886.0,87.0,0.0,6892503.0
20200412,MA,25475.0,0.0,756.0,2615.0,70.0,0.0,6892503.0
20200413,MA,26867.0,0.0,844.0,1392.0,88.0,0.0,6892503.0
20200414,MA,28163.0,0.0,957.0,1296.0,113.0,0.0,6892503.0
20200415,MA,29918.0,0.0,1108.0,1755.0,151.0,0.0,6892503.0
20200416,MA,32181.0,0.0,1245.0,2263.0,137.0,0.0,6892503.0
20200417,MA,34402.0,0.0,1404.0,2221.0,159.0,0.0,6892503.0
20200418,MA,36372.0,0.0,1560.0,1970.0,156.0,0.0,6892503.0
20200419,MA,38077.0,0.0,1706.0,1705.0,146.0,0.0,6892503.0
20200309,OH,3.0,0.0,0.0,3.0,0.0,0.0,11689100.0
20200310,OH,3.0,0.0,0.0,0.0,0.0,0.0,11689100.0
20200311,OH,4.0,0.0,0.0,1.0,0.0,0.0,11689100.0
20200312,OH,5.0,0.0,0.0,1.0,0.0,0.0,11689100.0
20200313,OH,13.0,0.0,0.0,8.0,0.0,0.0,11689100.0
20200314,OH,13.0,0.0,0.0,0.0,0.0,0.0,11689100.0
20200315,OH,36.0,0.0,0.0,23.0,0.0,0.0,11689100.0
20200316,OH,50.0,0.0,0.0,14.0,0.0,0.0,11689100.0
20200317,OH,67.0,0.0,0.0,17.0,0.0,0.0,11689100.0
20200318,OH,88.0,0.0,0.0,21.0,0.0,0.0,11689100.0
20200319,OH,119.0,0.0,0.0,31.0,0.0,0.0,11689100.0
20200320,OH,169.0,0.0,1.0,50.0,1.0,0.0,11689100.0
20200321,OH,247.0,0.0,3.0,78.0,2.0,0.0,11689100.0
20200322,OH,351.0,0.0,3.0,104.0,0.0,0.0,11689100.0
20200323,OH,442.0,0.0,6.0,91.0,3.0,0.0,11689100.0
20200324,OH,564.0,0.0,8.0,122.0,2.0,0.0,11689100.0
20200325,OH,704.0,0.0,10.0,140.0,2.0,0.0,11689100.0
20200326,OH,867.0,0.0,15.0,163.0,5.0,0.0,11689100.0
20200327,OH,1137.0,0.0,19.0,270.0,4.0,0.0,11689100.0
20200328,OH,1406.0,0.0,25.0,269.0,6.0,0.0,11689100.0
20200329,OH,1653.0,0.0,29.0,247.0,4.0,0.0,11689100.0
20200330,OH,1933.0,0.0,39.0,280.0,10.0,0.0,11689100.0
20200331,OH,2199.0,0.0,55.0,266.0,16.0,0.0,11689100.0
20200401,OH,2547.0,0.0,65.0,348.0,10.0,0.0,11689100.0
20200402,OH,2902.0,0.0,81.0,355.0,16.0,0.0,11689100.0
20200403,OH,3312.0,0.0,91.0,410.0,10.0,0.0,11689100.0
20200404,OH,3739.0,0.0,102.0,427.0,11.0,0.0,11689100.0
20200405,OH,4043.0,0.0,119.0,304.0,17.0,0.0,11689100.0
20200406,OH,4450.0,0.0,142.0,407.0,23.0,0.0,11689100.0
20200407,OH,4782.0,0.0,167.0,332.0,25.0,0.0,11689100.0
20200408,OH,5148.0,0.0,193.0,366.0,26.0,0.0,11689100.0
20200409,OH,5512.0,0.0,213.0,364.0,20.0,0.0,11689100.0
20200410,OH,5836.0,0.0,231.0,324.0,18.0,0.0,11689100.0
20200411,OH,6187.0,0.0,247.0,351.0,16.0,0.0,11689100.0
20200412,OH,6604.0,0.0,253.0,417.0,6.0,0.0,11689100.0
20200413,OH,6975.0,0.0,274.0,371.0,21.0,0.0,11689100.0
20200414,OH,7153.0,0.0,324.0,178.0,50.0,0.0,11689100.0
20200415,OH,7791.0,0.0,361.0,638.0,37.0,0.0,11689100.0
20200416,OH,8414.0,0.0,389.0,623.0,28.0,0.0,11689100.0
20200417,OH,8858.0,0.0,418.0,444.0,29.0,0.0,11689100.0
20200418,OH,9939.0,0.0,451.0,1081.0,33.0,0.0,11689100.0
20200419,OH,11292.0,0.0,471.0,1353.0,20.0,0.0,11689100.0
